Time sync: 962 ms
--------------------------------------------------
P: seq 29182, size 954, send_delta 4, trans_delta 1, recv_delta 5
P: seq 29183, size 954, send_delta 4, trans_delta 3, recv_delta 7
P: seq 29184, size 955, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29185, size 955, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29186, size 1076, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29187, size 1076, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29188, size 1076, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29189, size 1077, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29190, size 965, send_delta 7, trans_delta 2, recv_delta 9
P: seq 29191, size 966, send_delta 7, trans_delta 2, recv_delta 9
P: seq 29192, size 966, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29193, size 966, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29194, size 1144, send_delta 8, trans_delta 2, recv_delta 10
P: seq 29195, size 1144, send_delta 8, trans_delta 3, recv_delta 11
P: seq 29196, size 1144, send_delta 8, trans_delta 4, recv_delta 12
P: seq 29197, size 1145, send_delta 9, trans_delta 3, recv_delta 12
P: seq 29198, size 1113, send_delta 9, trans_delta 4, recv_delta 13
P: seq 29199, size 1113, send_delta 9, trans_delta 4, recv_delta 13
P: seq 29200, size 1114, send_delta 10, trans_delta 3, recv_delta 13
P: seq 29201, size 1114, send_delta 10, trans_delta 3, recv_delta 13
RTP TS: 406902121, Frame Size: 26474, Encode 5, Net 13, Wait 49, Decode 6 E2E 73 
P: seq 29202, size 814, send_delta 0, trans_delta 2, recv_delta 2
P: seq 29203, size 814, send_delta 1, trans_delta 2, recv_delta 3
P: seq 29204, size 815, send_delta 1, trans_delta 2, recv_delta 3
P: seq 29205, size 876, send_delta 1, trans_delta 2, recv_delta 3
P: seq 29206, size 876, send_delta 1, trans_delta 3, recv_delta 4
P: seq 29207, size 876, send_delta 3, trans_delta 1, recv_delta 4
P: seq 29208, size 1035, send_delta 3, trans_delta 2, recv_delta 5
P: seq 29209, size 1035, send_delta 3, trans_delta 2, recv_delta 5
P: seq 29210, size 938, send_delta 3, trans_delta 3, recv_delta 6
P: seq 29211, size 939, send_delta 3, trans_delta 3, recv_delta 6
P: seq 29212, size 939, send_delta 4, trans_delta 2, recv_delta 6
P: seq 29213, size 939, send_delta 4, trans_delta 3, recv_delta 7
P: seq 29214, size 1159, send_delta 4, trans_delta 3, recv_delta 7
P: seq 29215, size 1160, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29216, size 1160, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29217, size 1160, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29218, size 1176, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29219, size 1177, send_delta 7, trans_delta 2, recv_delta 9
P: seq 29220, size 1177, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29221, size 1074, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29222, size 1075, send_delta 8, trans_delta 3, recv_delta 11
P: seq 29223, size 1075, send_delta 8, trans_delta 3, recv_delta 11
P: seq 29224, size 1075, send_delta 8, trans_delta 3, recv_delta 11
P: seq 29225, size 944, send_delta 8, trans_delta 4, recv_delta 12
P: seq 29226, size 945, send_delta 9, trans_delta 3, recv_delta 12
P: seq 29227, size 945, send_delta 9, trans_delta 3, recv_delta 12
P: seq 29228, size 945, send_delta 9, trans_delta 4, recv_delta 13
RTP TS: 406903741, Frame Size: 27554, Encode 5, Net 13, Wait 48, Decode 7 E2E 73 
P: seq 29229, size 947, send_delta 1, trans_delta 0, recv_delta 1
P: seq 29230, size 947, send_delta 2, trans_delta 1, recv_delta 3
P: seq 29231, size 947, send_delta 2, trans_delta 1, recv_delta 3
P: seq 29232, size 947, send_delta 2, trans_delta 1, recv_delta 3
P: seq 29233, size 1173, send_delta 2, trans_delta 2, recv_delta 4
P: seq 29234, size 1173, send_delta 3, trans_delta 1, recv_delta 4
P: seq 29235, size 1173, send_delta 3, trans_delta 2, recv_delta 5
P: seq 29236, size 884, send_delta 3, trans_delta 2, recv_delta 5
P: seq 29237, size 885, send_delta 3, trans_delta 2, recv_delta 5
P: seq 29238, size 885, send_delta 4, trans_delta 2, recv_delta 6
P: seq 29239, size 897, send_delta 5, trans_delta 1, recv_delta 6
P: seq 29240, size 897, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29241, size 897, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29242, size 1001, send_delta 6, trans_delta 1, recv_delta 7
P: seq 29243, size 1001, send_delta 6, trans_delta 2, recv_delta 8
P: seq 29244, size 1001, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29245, size 1001, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29246, size 1130, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29247, size 1130, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29248, size 1131, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29249, size 985, send_delta 8, trans_delta 2, recv_delta 10
P: seq 29250, size 985, send_delta 8, trans_delta 3, recv_delta 11
P: seq 29251, size 986, send_delta 8, trans_delta 3, recv_delta 11
P: seq 29252, size 986, send_delta 9, trans_delta 2, recv_delta 11
P: seq 29253, size 1065, send_delta 9, trans_delta 3, recv_delta 12
P: seq 29254, size 1065, send_delta 9, trans_delta 3, recv_delta 12
P: seq 29255, size 1065, send_delta 9, trans_delta 4, recv_delta 13
P: seq 29256, size 1065, send_delta 10, trans_delta 3, recv_delta 13
RTP TS: 406905361, Frame Size: 25169, Encode 5, Net 11, Wait 49, Decode 6 E2E 71 
P: seq 29257, size 1156, send_delta 0, trans_delta 1, recv_delta 1
P: seq 29258, size 1157, send_delta 1, trans_delta 1, recv_delta 2
P: seq 29259, size 1157, send_delta 1, trans_delta 1, recv_delta 2
P: seq 29260, size 1117, send_delta 1, trans_delta 1, recv_delta 2
P: seq 29261, size 1118, send_delta 2, trans_delta 0, recv_delta 2
P: seq 29262, size 1118, send_delta 2, trans_delta 1, recv_delta 3
P: seq 29263, size 1050, send_delta 2, trans_delta 2, recv_delta 4
P: seq 29264, size 1051, send_delta 2, trans_delta 2, recv_delta 4
P: seq 29265, size 1198, send_delta 3, trans_delta 3, recv_delta 6
P: seq 29266, size 1198, send_delta 4, trans_delta 2, recv_delta 6
P: seq 29267, size 942, send_delta 4, trans_delta 2, recv_delta 6
P: seq 29268, size 943, send_delta 4, trans_delta 3, recv_delta 7
P: seq 29269, size 943, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29270, size 1095, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29271, size 1096, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29272, size 1096, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29273, size 1144, send_delta 6, trans_delta 2, recv_delta 8
P: seq 29274, size 1144, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29275, size 1145, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29276, size 1145, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29277, size 936, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29278, size 937, send_delta 7, trans_delta 4, recv_delta 11
P: seq 29279, size 937, send_delta 7, trans_delta 4, recv_delta 11
P: seq 29280, size 937, send_delta 9, trans_delta 2, recv_delta 11
RTP TS: 406906981, Frame Size: 25900, Encode 5, Net 11, Wait 50, Decode 6 E2E 72 
P: seq 29281, size 1132, send_delta 0, trans_delta 1, recv_delta 1
P: seq 29282, size 1132, send_delta 1, trans_delta 1, recv_delta 2
P: seq 29283, size 1133, send_delta 1, trans_delta 1, recv_delta 2
P: seq 29284, size 1103, send_delta 1, trans_delta 1, recv_delta 2
P: seq 29285, size 1103, send_delta 2, trans_delta 1, recv_delta 3
P: seq 29286, size 1104, send_delta 2, trans_delta 2, recv_delta 4
P: seq 29287, size 1111, send_delta 2, trans_delta 2, recv_delta 4
P: seq 29288, size 1111, send_delta 2, trans_delta 3, recv_delta 5
P: seq 29289, size 1006, send_delta 4, trans_delta 1, recv_delta 5
P: seq 29290, size 1006, send_delta 4, trans_delta 1, recv_delta 5
P: seq 29291, size 1006, send_delta 4, trans_delta 2, recv_delta 6
P: seq 29292, size 841, send_delta 4, trans_delta 2, recv_delta 6
P: seq 29293, size 841, send_delta 5, trans_delta 1, recv_delta 6
P: seq 29294, size 841, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29295, size 1102, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29296, size 1102, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29297, size 1149, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29298, size 1149, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29299, size 1149, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29300, size 1149, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29301, size 1149, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29302, size 1024, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29303, size 1024, send_delta 7, trans_delta 4, recv_delta 11
P: seq 29304, size 1025, send_delta 8, trans_delta 3, recv_delta 11
P: seq 29305, size 1025, send_delta 9, trans_delta 2, recv_delta 11
RTP TS: 406908601, Frame Size: 29693, Encode 5, Net 19, Wait 41, Decode 7 E2E 72 
P: seq 29306, size 971, send_delta 1, trans_delta 1, recv_delta 2
P: seq 29307, size 972, send_delta 2, trans_delta 0, recv_delta 2
P: seq 29308, size 972, send_delta 2, trans_delta 0, recv_delta 2
P: seq 29309, size 972, send_delta 2, trans_delta 2, recv_delta 4
P: seq 29310, size 938, send_delta 2, trans_delta 2, recv_delta 4
P: seq 29311, size 938, send_delta 3, trans_delta 2, recv_delta 5
P: seq 29312, size 938, send_delta 3, trans_delta 2, recv_delta 5
P: seq 29313, size 939, send_delta 3, trans_delta 2, recv_delta 5
P: seq 29314, size 1047, send_delta 3, trans_delta 3, recv_delta 6
P: seq 29315, size 1047, send_delta 4, trans_delta 2, recv_delta 6
P: seq 29316, size 1047, send_delta 4, trans_delta 3, recv_delta 7
P: seq 29317, size 978, send_delta 5, trans_delta 2, recv_delta 7
P: seq 29318, size 979, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29319, size 979, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29320, size 979, send_delta 5, trans_delta 3, recv_delta 8
P: seq 29321, size 980, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29322, size 980, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29323, size 981, send_delta 6, trans_delta 3, recv_delta 9
P: seq 29324, size 1085, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29325, size 1085, send_delta 7, trans_delta 3, recv_delta 10
P: seq 29326, size 1087, send_delta 7, trans_delta 4, recv_delta 11
P: seq 29327, size 1088, send_delta 7, trans_delta 4, recv_delta 11
P: seq 29328, size 1088, send_delta 9, trans_delta 2, recv_delta 11
P: seq 29329, size 1088, send_delta 9, trans_delta 3, recv_delta 12
P: seq 29330, size 1088, send_delta 9, trans_delta 3, recv_delta 12
P: seq 29331, size 1038, send_delta 10, trans_delta 3, recv_delta 13
P: seq 29332, size 1039, send_delta 10, trans_delta 4, recv_delta 14
P: seq 29333, size 1039, send_delta 10, trans_delta 6, recv_delta 16
P: seq 29334, size 1039, send_delta 10, trans_delta 9, recv_delta 19
P: seq 29335, size 1039, send_delta 11, trans_delta 8, recv_delta 19
RTP TS: 406910311, Frame Size: 29783, Encode 5, Net 58, Wait 4, Decode 7 E2E 74 
P: seq 29336, size 972, send_delta 0, trans_delta 2, recv_delta 2
P: seq 29337, size 972, send_delta 1, trans_delta 4, recv_delta 5
P: seq 29338, size 972, send_delta 1, trans_delta 7, recv_delta 8
P: seq 29339, size 973, send_delta 1, trans_delta 7, recv_delta 8
P: seq 29340, size 1104, send_delta 1, trans_delta 10, recv_delta 11
P: seq 29341, size 1104, send_delta 2, trans_delta 10, recv_delta 12
P: seq 29342, size 1104, send_delta 2, trans_delta 10, recv_delta 12
P: seq 29343, size 1067, send_delta 2, trans_delta 14, recv_delta 16
P: seq 29344, size 1067, send_delta 3, trans_delta 14, recv_delta 17
P: seq 29345, size 1067, send_delta 4, trans_delta 17, recv_delta 21
P: seq 29346, size 1047, send_delta 4, trans_delta 17, recv_delta 21
P: seq 29347, size 1047, send_delta 4, trans_delta 20, recv_delta 24
P: seq 29348, size 1048, send_delta 6, trans_delta 19, recv_delta 25
P: seq 29349, size 828, send_delta 6, trans_delta 19, recv_delta 25
P: seq 29350, size 828, send_delta 6, trans_delta 23, recv_delta 29
P: seq 29351, size 828, send_delta 6, trans_delta 26, recv_delta 32
P: seq 29352, size 1190, send_delta 6, trans_delta 26, recv_delta 32
P: seq 29353, size 1190, send_delta 6, trans_delta 28, recv_delta 34
P: seq 29354, size 1119, send_delta 6, trans_delta 31, recv_delta 37
P: seq 29355, size 1119, send_delta 6, trans_delta 33, recv_delta 39
P: seq 29356, size 1120, send_delta 7, trans_delta 35, recv_delta 42
P: seq 29357, size 1120, send_delta 7, trans_delta 35, recv_delta 42
P: seq 29358, size 1120, send_delta 7, trans_delta 38, recv_delta 45
P: seq 29359, size 1083, send_delta 8, trans_delta 39, recv_delta 47
P: seq 29360, size 1083, send_delta 9, trans_delta 41, recv_delta 50
P: seq 29361, size 1083, send_delta 9, trans_delta 41, recv_delta 50
P: seq 29362, size 1083, send_delta 9, trans_delta 43, recv_delta 52
P: seq 29363, size 1083, send_delta 10, trans_delta 45, recv_delta 55
P: seq 29364, size 1083, send_delta 10, trans_delta 48, recv_delta 58
RTP TS: 406911931, Frame Size: 20511, Encode 3, Net 77, Wait 1, Decode 5 E2E 86 
P: seq 29365, size 1065, send_delta 0, trans_delta 42, recv_delta 42
P: seq 29366, size 1065, send_delta 1, trans_delta 43, recv_delta 44
P: seq 29367, size 1065, send_delta 1, trans_delta 46, recv_delta 47
P: seq 29368, size 1021, send_delta 1, trans_delta 49, recv_delta 50
P: seq 29369, size 1021, send_delta 3, trans_delta 47, recv_delta 50
P: seq 29370, size 1021, send_delta 3, trans_delta 49, recv_delta 52
P: seq 29371, size 922, send_delta 3, trans_delta 52, recv_delta 55
P: seq 29372, size 923, send_delta 3, trans_delta 52, recv_delta 55
P: seq 29373, size 923, send_delta 4, trans_delta 52, recv_delta 56
P: seq 29374, size 926, send_delta 4, trans_delta 56, recv_delta 60
P: seq 29375, size 927, send_delta 4, trans_delta 56, recv_delta 60
P: seq 29376, size 903, send_delta 4, trans_delta 59, recv_delta 63
P: seq 29377, size 904, send_delta 5, trans_delta 58, recv_delta 63
P: seq 29378, size 935, send_delta 5, trans_delta 60, recv_delta 65
P: seq 29379, size 936, send_delta 5, trans_delta 63, recv_delta 68
P: seq 29380, size 1002, send_delta 5, trans_delta 63, recv_delta 68
P: seq 29381, size 1002, send_delta 6, trans_delta 64, recv_delta 70
P: seq 29382, size 1002, send_delta 6, trans_delta 67, recv_delta 73
P: seq 29383, size 1153, send_delta 6, trans_delta 70, recv_delta 76
P: seq 29384, size 1154, send_delta 6, trans_delta 70, recv_delta 76
P: seq 29385, size 1154, send_delta 7, trans_delta 70, recv_delta 77
RTP TS: 406913551, Frame Size: 28474, Encode 5, Net 112, Wait 1, Decode 7 E2E 125 
P: seq 29386, size 950, send_delta 0, trans_delta 61, recv_delta 61
P: seq 29387, size 951, send_delta 1, trans_delta 62, recv_delta 63
P: seq 29388, size 951, send_delta 1, trans_delta 62, recv_delta 63
P: seq 29389, size 951, send_delta 1, trans_delta 65, recv_delta 66
P: seq 29390, size 1190, send_delta 1, trans_delta 68, recv_delta 69
P: seq 29391, size 1190, send_delta 2, trans_delta 69, recv_delta 71
P: seq 29392, size 1190, send_delta 2, trans_delta 69, recv_delta 71
P: seq 29393, size 920, send_delta 2, trans_delta 71, recv_delta 73
P: seq 29394, size 921, send_delta 3, trans_delta 74, recv_delta 77
P: seq 29395, size 921, send_delta 3, trans_delta 74, recv_delta 77
P: seq 29396, size 931, send_delta 3, trans_delta 76, recv_delta 79
P: seq 29397, size 931, send_delta 3, trans_delta 79, recv_delta 82
P: seq 29398, size 931, send_delta 5, trans_delta 77, recv_delta 82
P: seq 29399, size 859, send_delta 5, trans_delta 79, recv_delta 84
P: seq 29400, size 859, send_delta 5, trans_delta 82, recv_delta 87
P: seq 29401, size 859, send_delta 5, trans_delta 82, recv_delta 87
P: seq 29402, size 855, send_delta 5, trans_delta 85, recv_delta 90
P: seq 29403, size 855, send_delta 6, trans_delta 84, recv_delta 90
P: seq 29404, size 856, send_delta 6, trans_delta 86, recv_delta 92
P: seq 29405, size 1031, send_delta 6, trans_delta 89, recv_delta 95
P: seq 29406, size 1031, send_delta 6, trans_delta 89, recv_delta 95
P: seq 29407, size 1031, send_delta 7, trans_delta 90, recv_delta 97
P: seq 29408, size 1032, send_delta 7, trans_delta 92, recv_delta 99
P: seq 29409, size 1032, send_delta 7, trans_delta 92, recv_delta 99
P: seq 29410, size 1193, send_delta 8, trans_delta 95, recv_delta 103
P: seq 29411, size 1193, send_delta 8, trans_delta 97, recv_delta 105
P: seq 29412, size 1193, send_delta 8, trans_delta 100, recv_delta 108
P: seq 29413, size 1194, send_delta 8, trans_delta 102, recv_delta 110
P: seq 29414, size 1194, send_delta 10, trans_delta 102, recv_delta 112
RTP TS: 406915171, Frame Size: 26565, Encode 4, Net 141, Wait 1, Decode 6 E2E 152 
P: seq 29415, size 949, send_delta 0, trans_delta 96, recv_delta 96
P: seq 29416, size 949, send_delta 1, trans_delta 98, recv_delta 99
P: seq 29417, size 949, send_delta 1, trans_delta 100, recv_delta 101
P: seq 29418, size 949, send_delta 1, trans_delta 100, recv_delta 101
P: seq 29419, size 1019, send_delta 1, trans_delta 103, recv_delta 104
P: seq 29420, size 1020, send_delta 2, trans_delta 104, recv_delta 106
P: seq 29421, size 1020, send_delta 2, trans_delta 104, recv_delta 106
P: seq 29422, size 981, send_delta 2, trans_delta 107, recv_delta 109
P: seq 29423, size 981, send_delta 3, trans_delta 109, recv_delta 112
P: seq 29424, size 982, send_delta 4, trans_delta 110, recv_delta 114
P: seq 29425, size 928, send_delta 4, trans_delta 110, recv_delta 114
P: seq 29426, size 928, send_delta 4, trans_delta 112, recv_delta 116
P: seq 29427, size 929, send_delta 4, trans_delta 116, recv_delta 120
P: seq 29428, size 825, send_delta 4, trans_delta 116, recv_delta 120
P: seq 29429, size 825, send_delta 4, trans_delta 118, recv_delta 122
P: seq 29430, size 826, send_delta 4, trans_delta 118, recv_delta 122
P: seq 29431, size 833, send_delta 5, trans_delta 120, recv_delta 125
P: seq 29432, size 833, send_delta 5, trans_delta 120, recv_delta 125
P: seq 29433, size 833, send_delta 6, trans_delta 121, recv_delta 127
P: seq 29434, size 1111, send_delta 6, trans_delta 123, recv_delta 129
P: seq 29435, size 1111, send_delta 7, trans_delta 126, recv_delta 133
P: seq 29436, size 1112, send_delta 7, trans_delta 126, recv_delta 133
P: seq 29437, size 1112, send_delta 7, trans_delta 128, recv_delta 135
P: seq 29438, size 1051, send_delta 8, trans_delta 130, recv_delta 138
P: seq 29439, size 1051, send_delta 9, trans_delta 131, recv_delta 140
P: seq 29440, size 1051, send_delta 9, trans_delta 131, recv_delta 140
P: seq 29441, size 1051, send_delta 9, trans_delta 131, recv_delta 140
P: seq 29442, size 1051, send_delta 9, trans_delta 132, recv_delta 141
RTP TS: 406916791, Frame Size: 27886, Encode 4, Net 134, Wait 1, Decode 7 E2E 146 
P: seq 29443, size 958, send_delta 0, trans_delta 123, recv_delta 123
P: seq 29444, size 959, send_delta 1, trans_delta 122, recv_delta 123
P: seq 29445, size 959, send_delta 1, trans_delta 123, recv_delta 124
P: seq 29446, size 959, send_delta 1, trans_delta 123, recv_delta 124
P: seq 29447, size 1107, send_delta 2, trans_delta 122, recv_delta 124
P: seq 29448, size 1107, send_delta 2, trans_delta 123, recv_delta 125
P: seq 29449, size 1108, send_delta 2, trans_delta 124, recv_delta 126
P: seq 29450, size 1067, send_delta 2, trans_delta 124, recv_delta 126
P: seq 29451, size 1067, send_delta 4, trans_delta 122, recv_delta 126
P: seq 29452, size 1068, send_delta 4, trans_delta 123, recv_delta 127
P: seq 29453, size 1092, send_delta 4, trans_delta 123, recv_delta 127
P: seq 29454, size 1092, send_delta 4, trans_delta 123, recv_delta 127
P: seq 29455, size 1093, send_delta 4, trans_delta 124, recv_delta 128
P: seq 29456, size 1011, send_delta 5, trans_delta 123, recv_delta 128
P: seq 29457, size 1011, send_delta 5, trans_delta 124, recv_delta 129
P: seq 29458, size 1012, send_delta 5, trans_delta 124, recv_delta 129
P: seq 29459, size 1034, send_delta 5, trans_delta 125, recv_delta 130
P: seq 29460, size 1034, send_delta 6, trans_delta 124, recv_delta 130
P: seq 29461, size 1035, send_delta 6, trans_delta 125, recv_delta 131
P: seq 29462, size 1051, send_delta 6, trans_delta 125, recv_delta 131
P: seq 29463, size 1051, send_delta 8, trans_delta 123, recv_delta 131
P: seq 29464, size 1051, send_delta 8, trans_delta 124, recv_delta 132
P: seq 29465, size 1052, send_delta 8, trans_delta 124, recv_delta 132
P: seq 29466, size 1144, send_delta 8, trans_delta 125, recv_delta 133
P: seq 29467, size 1144, send_delta 9, trans_delta 124, recv_delta 133
P: seq 29468, size 1144, send_delta 9, trans_delta 125, recv_delta 134
P: seq 29469, size 1145, send_delta 9, trans_delta 125, recv_delta 134
RTP TS: 406918411, Frame Size: 28277, Encode 5, Net 127, Wait 0, Decode 8 E2E 140 
P: seq 29470, size 1026, send_delta 0, trans_delta 115, recv_delta 115
P: seq 29471, size 1026, send_delta 1, trans_delta 115, recv_delta 116
P: seq 29472, size 1026, send_delta 1, trans_delta 116, recv_delta 117
P: seq 29473, size 1026, send_delta 1, trans_delta 116, recv_delta 117
P: seq 29474, size 1160, send_delta 2, trans_delta 115, recv_delta 117
P: seq 29475, size 1160, send_delta 2, trans_delta 116, recv_delta 118
P: seq 29476, size 1161, send_delta 2, trans_delta 116, recv_delta 118
P: seq 29477, size 1011, send_delta 3, trans_delta 115, recv_delta 118
P: seq 29478, size 1012, send_delta 3, trans_delta 116, recv_delta 119
P: seq 29479, size 1012, send_delta 3, trans_delta 116, recv_delta 119
P: seq 29480, size 1115, send_delta 4, trans_delta 115, recv_delta 119
P: seq 29481, size 1116, send_delta 4, trans_delta 117, recv_delta 121
P: seq 29482, size 1116, send_delta 4, trans_delta 117, recv_delta 121
P: seq 29483, size 1062, send_delta 5, trans_delta 116, recv_delta 121
P: seq 29484, size 1062, send_delta 6, trans_delta 115, recv_delta 121
P: seq 29485, size 1062, send_delta 6, trans_delta 115, recv_delta 121
P: seq 29486, size 1003, send_delta 6, trans_delta 116, recv_delta 122
P: seq 29487, size 1003, send_delta 6, trans_delta 117, recv_delta 123
P: seq 29488, size 1004, send_delta 7, trans_delta 117, recv_delta 124
P: seq 29489, size 910, send_delta 7, trans_delta 117, recv_delta 124
P: seq 29490, size 910, send_delta 7, trans_delta 118, recv_delta 125
P: seq 29491, size 910, send_delta 7, trans_delta 118, recv_delta 125
P: seq 29492, size 910, send_delta 8, trans_delta 117, recv_delta 125
P: seq 29493, size 1033, send_delta 8, trans_delta 117, recv_delta 125
P: seq 29494, size 1034, send_delta 8, trans_delta 118, recv_delta 126
P: seq 29495, size 1034, send_delta 8, trans_delta 118, recv_delta 126
P: seq 29496, size 1034, send_delta 9, trans_delta 117, recv_delta 126
P: seq 29497, size 1034, send_delta 9, trans_delta 118, recv_delta 127
RTP TS: 406920031, Frame Size: 29033, Encode 4, Net 122, Wait 1, Decode 8 E2E 135 
P: seq 29498, size 1162, send_delta 0, trans_delta 111, recv_delta 111
P: seq 29499, size 1163, send_delta 1, trans_delta 110, recv_delta 111
P: seq 29500, size 1163, send_delta 1, trans_delta 110, recv_delta 111
P: seq 29501, size 933, send_delta 2, trans_delta 110, recv_delta 112
P: seq 29502, size 934, send_delta 2, trans_delta 110, recv_delta 112
P: seq 29503, size 934, send_delta 2, trans_delta 110, recv_delta 112
P: seq 29504, size 934, send_delta 2, trans_delta 110, recv_delta 112
P: seq 29505, size 987, send_delta 3, trans_delta 109, recv_delta 112
P: seq 29506, size 987, send_delta 3, trans_delta 110, recv_delta 113
P: seq 29507, size 987, send_delta 3, trans_delta 111, recv_delta 114
P: seq 29508, size 914, send_delta 3, trans_delta 111, recv_delta 114
P: seq 29509, size 915, send_delta 3, trans_delta 112, recv_delta 115
P: seq 29510, size 915, send_delta 5, trans_delta 110, recv_delta 115
P: seq 29511, size 915, send_delta 5, trans_delta 110, recv_delta 115
P: seq 29512, size 947, send_delta 5, trans_delta 111, recv_delta 116
P: seq 29513, size 947, send_delta 5, trans_delta 112, recv_delta 117
P: seq 29514, size 947, send_delta 6, trans_delta 111, recv_delta 117
P: seq 29515, size 947, send_delta 6, trans_delta 111, recv_delta 117
P: seq 29516, size 1090, send_delta 6, trans_delta 112, recv_delta 118
P: seq 29517, size 1090, send_delta 6, trans_delta 112, recv_delta 118
P: seq 29518, size 1091, send_delta 7, trans_delta 111, recv_delta 118
P: seq 29519, size 1001, send_delta 7, trans_delta 112, recv_delta 119
P: seq 29520, size 1001, send_delta 7, trans_delta 112, recv_delta 119
P: seq 29521, size 1001, send_delta 7, trans_delta 112, recv_delta 119
P: seq 29522, size 1002, send_delta 8, trans_delta 112, recv_delta 120
P: seq 29523, size 974, send_delta 8, trans_delta 113, recv_delta 121
P: seq 29524, size 974, send_delta 8, trans_delta 113, recv_delta 121
P: seq 29525, size 975, send_delta 9, trans_delta 112, recv_delta 121
P: seq 29526, size 975, send_delta 10, trans_delta 112, recv_delta 122
P: seq 29527, size 975, send_delta 10, trans_delta 112, recv_delta 122
RTP TS: 406921651, Frame Size: 27741, Encode 5, Net 114, Wait 1, Decode 8 E2E 128 
P: seq 29528, size 1187, send_delta 0, trans_delta 103, recv_delta 103
P: seq 29529, size 1187, send_delta 1, trans_delta 103, recv_delta 104
P: seq 29530, size 1188, send_delta 1, trans_delta 103, recv_delta 104
P: seq 29531, size 1157, send_delta 1, trans_delta 103, recv_delta 104
P: seq 29532, size 1157, send_delta 3, trans_delta 103, recv_delta 106
P: seq 29533, size 1157, send_delta 3, trans_delta 103, recv_delta 106
P: seq 29534, size 985, send_delta 3, trans_delta 103, recv_delta 106
P: seq 29535, size 985, send_delta 3, trans_delta 104, recv_delta 107
P: seq 29536, size 985, send_delta 3, trans_delta 104, recv_delta 107
P: seq 29537, size 1079, send_delta 4, trans_delta 103, recv_delta 107
P: seq 29538, size 1080, send_delta 4, trans_delta 104, recv_delta 108
P: seq 29539, size 1080, send_delta 4, trans_delta 105, recv_delta 109
P: seq 29540, size 996, send_delta 4, trans_delta 105, recv_delta 109
P: seq 29541, size 996, send_delta 5, trans_delta 104, recv_delta 109
P: seq 29542, size 996, send_delta 5, trans_delta 105, recv_delta 110
P: seq 29543, size 996, send_delta 5, trans_delta 105, recv_delta 110
P: seq 29544, size 1081, send_delta 5, trans_delta 105, recv_delta 110
P: seq 29545, size 1081, send_delta 6, trans_delta 104, recv_delta 110
P: seq 29546, size 1082, send_delta 7, trans_delta 105, recv_delta 112
P: seq 29547, size 905, send_delta 7, trans_delta 105, recv_delta 112
P: seq 29548, size 905, send_delta 7, trans_delta 105, recv_delta 112
P: seq 29549, size 906, send_delta 8, trans_delta 105, recv_delta 113
P: seq 29550, size 906, send_delta 8, trans_delta 105, recv_delta 113
P: seq 29551, size 1083, send_delta 8, trans_delta 105, recv_delta 113
P: seq 29552, size 1083, send_delta 8, trans_delta 106, recv_delta 114
P: seq 29553, size 1083, send_delta 9, trans_delta 105, recv_delta 114
P: seq 29554, size 1084, send_delta 9, trans_delta 105, recv_delta 114
